=== Attention Sweep Job Started ===
Node: c1010a-s5.ufhpc
MODEL: meta-llama/Llama-3.2-3B
--------------------------------------------------------
Running Attention Sweep: Model=meta-llama/Llama-3.2-3B, Attn=eager, Dtype=bfloat16
hf ({'pretrained': 'meta-llama/Llama-3.2-3B', 'dtype': 'bfloat16', 'parallelize': True, 'attn_implementation': 'eager'}), gen_kwargs: ({'temperature': 0, 'do_sample': False}), limit: None, num_fewshot: None, batch_size: 1
|                    Tasks                     |Version|     Filter     |n-shot|  Metric   |   |Value |   |Stderr|
|                                              |       |none            |     0|acc_norm   |↑  |0.3797|±  |0.0316|
| - cmmlu_college_actuarial_science            |      1|none            |     0|acc        |↑  |0.2453|±  |0.0420|
|                                              |       |none            |     0|acc_norm   |↑  |0.2453|±  |0.0420|
| - cmmlu_college_education                    |      1|none            |     0|acc        |↑  |0.5421|±  |0.0484|
|                                              |       |none            |     0|acc_norm   |↑  |0.5421|±  |0.0484|
| - cmmlu_college_engineering_hydrology        |      1|none            |     0|acc        |↑  |0.4057|±  |0.0479|
|                                              |       |none            |     0|acc_norm   |↑  |0.4057|±  |0.0479|
| - cmmlu_college_law                          |      1|none            |     0|acc        |↑  |0.3426|±  |0.0459|
|                                              |       |none            |     0|acc_norm   |↑  |0.3426|±  |0.0459|
| - cmmlu_college_mathematics                  |      1|none            |     0|acc        |↑  |0.2952|±  |0.0447|
|                                              |       |none            |     0|acc_norm   |↑  |0.2952|±  |0.0447|
| - cmmlu_college_medical_statistics           |      1|none            |     0|acc        |↑  |0.4623|±  |0.0487|
|                                              |       |none            |     0|acc_norm   |↑  |0.4623|±  |0.0487|
| - cmmlu_college_medicine                     |      1|none            |     0|acc        |↑  |0.3846|±  |0.0295|
|                                              |       |none            |     0|acc_norm   |↑  |0.3846|±  |0.0295|
| - cmmlu_computer_science                     |      1|none            |     0|acc        |↑  |0.4755|±  |0.0351|
|                                              |       |none            |     0|acc_norm   |↑  |0.4755|±  |0.0351|
| - cmmlu_computer_security                    |      1|none            |     0|acc        |↑  |0.5789|±  |0.0379|
|                                              |       |none            |     0|acc_norm   |↑  |0.5789|±  |0.0379|
| - cmmlu_conceptual_physics                   |      1|none            |     0|acc        |↑  |0.4354|±  |0.0410|
|                                              |       |none            |     0|acc_norm   |↑  |0.4354|±  |0.0410|
| - cmmlu_construction_project_management      |      1|none            |     0|acc        |↑  |0.3597|±  |0.0409|
|                                              |       |none            |     0|acc_norm   |↑  |0.3597|±  |0.0409|
| - cmmlu_economics                            |      1|none            |     0|acc        |↑  |0.5094|±  |0.0398|
|                                              |       |none            |     0|acc_norm   |↑  |0.5094|±  |0.0398|
| - cmmlu_education                            |      1|none            |     0|acc        |↑  |0.5583|±  |0.0390|
|                                              |       |none            |     0|acc_norm   |↑  |0.5583|±  |0.0390|
| - cmmlu_electrical_engineering               |      1|none            |     0|acc        |↑  |0.4186|±  |0.0377|
|                                              |       |none            |     0|acc_norm   |↑  |0.4186|±  |0.0377|
| - cmmlu_elementary_chinese                   |      1|none            |     0|acc        |↑  |0.3254|±  |0.0296|
|                                              |       |none            |     0|acc_norm   |↑  |0.3254|±  |0.0296|
| - cmmlu_elementary_commonsense               |      1|none            |     0|acc        |↑  |0.3788|±  |0.0346|
|                                              |       |none            |     0|acc_norm   |↑  |0.3788|±  |0.0346|
| - cmmlu_elementary_information_and_technology|      1|none            |     0|acc        |↑  |0.6345|±  |0.0313|
|                                              |       |none            |     0|acc_norm   |↑  |0.6345|±  |0.0313|
| - cmmlu_elementary_mathematics               |      1|none            |     0|acc        |↑  |0.2783|±  |0.0296|
|                                              |       |none            |     0|acc_norm   |↑  |0.2783|±  |0.0296|
| - cmmlu_ethnology                            |      1|none            |     0|acc        |↑  |0.3630|±  |0.0415|
|                                              |       |none            |     0|acc_norm   |↑  |0.3630|±  |0.0415|
| - cmmlu_food_science                         |      1|none            |     0|acc        |↑  |0.4965|±  |0.0420|
|                                              |       |none            |     0|acc_norm   |↑  |0.4965|±  |0.0420|
| - cmmlu_genetics                             |      1|none            |     0|acc        |↑  |0.3807|±  |0.0367|
|                                              |       |none            |     0|acc_norm   |↑  |0.3807|±  |0.0367|
| - cmmlu_global_facts                         |      1|none            |     0|acc        |↑  |0.4832|±  |0.0411|
|                                              |       |none            |     0|acc_norm   |↑  |0.4832|±  |0.0411|
| - cmmlu_high_school_biology                  |      1|none            |     0|acc        |↑  |0.4142|±  |0.0380|
|                                              |       |none            |     0|acc_norm   |↑  |0.4142|±  |0.0380|
| - cmmlu_high_school_chemistry                |      1|none            |     0|acc        |↑  |0.2955|±  |0.0399|
|                                              |       |none            |     0|acc_norm   |↑  |0.2955|±  |0.0399|
| - cmmlu_high_school_geography                |      1|none            |     0|acc        |↑  |0.4576|±  |0.0461|
|                                              |       |none            |     0|acc_norm   |↑  |0.4576|±  |0.0461|
| - cmmlu_high_school_mathematics              |      1|none            |     0|acc        |↑  |0.2378|±  |0.0333|
|                                              |       |none            |     0|acc_norm   |↑  |0.2378|±  |0.0333|
| - cmmlu_high_school_physics                  |      1|none            |     0|acc        |↑  |0.3091|±  |0.0443|
|                                              |       |none            |     0|acc_norm   |↑  |0.3091|±  |0.0443|
| - cmmlu_high_school_politics                 |      1|none            |     0|acc        |↑  |0.4476|±  |0.0417|
|                                              |       |none            |     0|acc_norm   |↑  |0.4476|±  |0.0417|
| - cmmlu_human_sexuality                      |      1|none            |     0|acc        |↑  |0.4921|±  |0.0447|
|                                              |       |none            |     0|acc_norm   |↑  |0.4921|±  |0.0447|
| - cmmlu_international_law                    |      1|none            |     0|acc        |↑  |0.4000|±  |0.0361|
|                                              |       |none            |     0|acc_norm   |↑  |0.4000|±  |0.0361|
| - cmmlu_journalism                           |      1|none            |     0|acc        |↑  |0.4709|±  |0.0382|
|                                              |       |none            |     0|acc_norm   |↑  |0.4709|±  |0.0382|
| - cmmlu_jurisprudence                        |      1|none            |     0|acc        |↑  |0.4234|±  |0.0244|
|                                              |       |none            |     0|acc_norm   |↑  |0.4234|±  |0.0244|
| - cmmlu_legal_and_moral_basis                |      1|none            |     0|acc        |↑  |0.7103|±  |0.0311|
|                                              |       |none            |     0|acc_norm   |↑  |0.7103|±  |0.0311|
| - cmmlu_logical                              |      1|none            |     0|acc        |↑  |0.3659|±  |0.0436|
|                                              |       |none            |     0|acc_norm   |↑  |0.3659|±  |0.0436|
| - cmmlu_machine_learning                     |      1|none            |     0|acc        |↑  |0.4426|±  |0.0452|
|                                              |       |none            |     0|acc_norm   |↑  |0.4426|±  |0.0452|
| - cmmlu_management                           |      1|none            |     0|acc        |↑  |0.4952|±  |0.0346|
|                                              |       |none            |     0|acc_norm   |↑  |0.4952|±  |0.0346|
| - cmmlu_marketing                            |      1|none            |     0|acc        |↑  |0.5389|±  |0.0373|
|                                              |       |none            |     0|acc_norm   |↑  |0.5389|±  |0.0373|
| - cmmlu_marxist_theory                       |      1|none            |     0|acc        |↑  |0.5291|±  |0.0364|
|                                              |       |none            |     0|acc_norm   |↑  |0.5291|±  |0.0364|
| - cmmlu_modern_chinese                       |      1|none            |     0|acc        |↑  |0.2759|±  |0.0417|
|                                              |       |none            |     0|acc_norm   |↑  |0.2759|±  |0.0417|
| - cmmlu_nutrition                            |      1|none            |     0|acc        |↑  |0.4276|±  |0.0412|
|                                              |       |none            |     0|acc_norm   |↑  |0.4276|±  |0.0412|
| - cmmlu_philosophy                           |      1|none            |     0|acc        |↑  |0.5333|±  |0.0489|
|                                              |       |none            |     0|acc_norm   |↑  |0.5333|±  |0.0489|
| - cmmlu_professional_accounting              |      1|none            |     0|acc        |↑  |0.4514|±  |0.0377|
|                                              |       |none            |     0|acc_norm   |↑  |0.4514|±  |0.0377|
| - cmmlu_professional_law                     |      1|none            |     0|acc        |↑  |0.3602|±  |0.0331|
|                                              |       |none            |     0|acc_norm   |↑  |0.3602|±  |0.0331|
| - cmmlu_professional_medicine                |      1|none            |     0|acc        |↑  |0.3165|±  |0.0240|
|                                              |       |none            |     0|acc_norm   |↑  |0.3165|±  |0.0240|
| - cmmlu_professional_psychology              |      1|none            |     0|acc        |↑  |0.4698|±  |0.0328|
|                                              |       |none            |     0|acc_norm   |↑  |0.4698|±  |0.0328|
| - cmmlu_public_relations                     |      1|none            |     0|acc        |↑  |0.4425|±  |0.0378|
|                                              |       |none            |     0|acc_norm   |↑  |0.4425|±  |0.0378|
| - cmmlu_security_study                       |      1|none            |     0|acc        |↑  |0.4963|±  |0.0432|
|                                              |       |none            |     0|acc_norm   |↑  |0.4963|±  |0.0432|
| - cmmlu_sociology                            |      1|none            |     0|acc        |↑  |0.4735|±  |0.0333|
|                                              |       |none            |     0|acc_norm   |↑  |0.4735|±  |0.0333|
| - cmmlu_sports_science                       |      1|none            |     0|acc        |↑  |0.5091|±  |0.0390|
|                                              |       |none            |     0|acc_norm   |↑  |0.5091|±  |0.0390|
| - cmmlu_traditional_chinese_medicine         |      1|none            |     0|acc        |↑  |0.4162|±  |0.0363|
|                                              |       |none            |     0|acc_norm   |↑  |0.4162|±  |0.0363|
| - cmmlu_virology                             |      1|none            |     0|acc        |↑  |0.4970|±  |0.0386|
|                                              |       |none            |     0|acc_norm   |↑  |0.4970|±  |0.0386|
| - cmmlu_world_history                        |      1|none            |     0|acc        |↑  |0.5155|±  |0.0395|
|                                              |       |none            |     0|acc_norm   |↑  |0.5155|±  |0.0395|
| - cmmlu_world_religions                      |      1|none            |     0|acc        |↑  |0.5250|±  |0.0396|
|                                              |       |none            |     0|acc_norm   |↑  |0.5250|±  |0.0396|
|gsm8k                                         |      3|flexible-extract|     5|exact_match|↑  |0.2676|±  |0.0122|
|                                              |       |strict-match    |     5|exact_match|↑  |0.2631|±  |0.0121|
|humaneval                                     |      1|create_test     |     0|pass@1     |   |0.2805|±  |0.0352|
|piqa                                          |      1|none            |     0|acc        |↑  |0.7633|±  |0.0099|
|                                              |       |none            |     0|acc_norm   |↑  |0.7775|±  |0.0097|

|Groups|Version|Filter|n-shot| Metric |   |Value |   |Stderr|
|------|------:|------|------|--------|---|-----:|---|-----:|
|cmmlu |      1|none  |      |acc     |↑  |0.4284|±  |0.0045|
|      |       |none  |      |acc_norm|↑  |0.4284|±  |0.0045|

Completed Attn=eager
--------------------------------------------------------
Running Attention Sweep: Model=meta-llama/Llama-3.2-3B, Attn=sdpa, Dtype=bfloat16
hf ({'pretrained': 'meta-llama/Llama-3.2-3B', 'dtype': 'bfloat16', 'parallelize': True, 'attn_implementation': 'sdpa'}), gen_kwargs: ({'temperature': 0, 'do_sample': False}), limit: None, num_fewshot: None, batch_size: 1
|                    Tasks                     |Version|     Filter     |n-shot|  Metric   |   |Value |   |Stderr|
|----------------------------------------------|------:|----------------|-----:|-----------|---|-----:|---|-----:|
|cmmlu                                         |      1|none            |      |acc        |↑  |0.4302|±  |0.0045|
|                                              |       |none            |      |acc_norm   |↑  |0.4302|±  |0.0045|
| - cmmlu_agronomy                             |      1|none            |     0|acc        |↑  |0.4142|±  |0.0380|
|                                              |       |none            |     0|acc_norm   |↑  |0.4142|±  |0.0380|
| - cmmlu_anatomy                              |      1|none            |     0|acc        |↑  |0.3108|±  |0.0382|
|                                              |       |none            |     0|acc_norm   |↑  |0.3108|±  |0.0382|
| - cmmlu_ancient_chinese                      |      1|none            |     0|acc        |↑  |0.3110|±  |0.0363|
|                                              |       |none            |     0|acc_norm   |↑  |0.3110|±  |0.0363|
| - cmmlu_arts                                 |      1|none            |     0|acc        |↑  |0.4875|±  |0.0396|
|                                              |       |none            |     0|acc_norm   |↑  |0.4875|±  |0.0396|
| - cmmlu_astronomy                            |      1|none            |     0|acc        |↑  |0.3273|±  |0.0366|
|                                              |       |none            |     0|acc_norm   |↑  |0.3273|±  |0.0366|
| - cmmlu_business_ethics                      |      1|none            |     0|acc        |↑  |0.4354|±  |0.0344|
|                                              |       |none            |     0|acc_norm   |↑  |0.4354|±  |0.0344|
| - cmmlu_chinese_civil_service_exam           |      1|none            |     0|acc        |↑  |0.3250|±  |0.0371|
|                                              |       |none            |     0|acc_norm   |↑  |0.3250|±  |0.0371|
| - cmmlu_chinese_driving_rule                 |      1|none            |     0|acc        |↑  |0.5267|±  |0.0438|
|                                              |       |none            |     0|acc_norm   |↑  |0.5267|±  |0.0438|
| - cmmlu_chinese_food_culture                 |      1|none            |     0|acc        |↑  |0.3676|±  |0.0415|
|                                              |       |none            |     0|acc_norm   |↑  |0.3676|±  |0.0415|
| - cmmlu_chinese_foreign_policy               |      1|none            |     0|acc        |↑  |0.4766|±  |0.0485|
|                                              |       |none            |     0|acc_norm   |↑  |0.4766|±  |0.0485|
| - cmmlu_chinese_history                      |      1|none            |     0|acc        |↑  |0.4334|±  |0.0276|
|                                              |       |none            |     0|acc_norm   |↑  |0.4334|±  |0.0276|
| - cmmlu_chinese_literature                   |      1|none            |     0|acc        |↑  |0.2941|±  |0.0320|
|                                              |       |none            |     0|acc_norm   |↑  |0.2941|±  |0.0320|
| - cmmlu_chinese_teacher_qualification        |      1|none            |     0|acc        |↑  |0.4525|±  |0.0373|
|                                              |       |none            |     0|acc_norm   |↑  |0.4525|±  |0.0373|
| - cmmlu_clinical_knowledge                   |      1|none            |     0|acc        |↑  |0.3797|±  |0.0316|
|                                              |       |none            |     0|acc_norm   |↑  |0.3797|±  |0.0316|
| - cmmlu_college_actuarial_science            |      1|none            |     0|acc        |↑  |0.2358|±  |0.0414|
|                                              |       |none            |     0|acc_norm   |↑  |0.2358|±  |0.0414|
| - cmmlu_college_education                    |      1|none            |     0|acc        |↑  |0.5514|±  |0.0483|
|                                              |       |none            |     0|acc_norm   |↑  |0.5514|±  |0.0483|
| - cmmlu_college_engineering_hydrology        |      1|none            |     0|acc        |↑  |0.4245|±  |0.0482|
|                                              |       |none            |     0|acc_norm   |↑  |0.4245|±  |0.0482|
| - cmmlu_college_law                          |      1|none            |     0|acc        |↑  |0.3611|±  |0.0464|
|                                              |       |none            |     0|acc_norm   |↑  |0.3611|±  |0.0464|
| - cmmlu_college_mathematics                  |      1|none            |     0|acc        |↑  |0.3048|±  |0.0451|
|                                              |       |none            |     0|acc_norm   |↑  |0.3048|±  |0.0451|
| - cmmlu_college_medical_statistics           |      1|none            |     0|acc        |↑  |0.4717|±  |0.0487|
|                                              |       |none            |     0|acc_norm   |↑  |0.4717|±  |0.0487|
| - cmmlu_college_medicine                     |      1|none            |     0|acc        |↑  |0.3883|±  |0.0296|
|                                              |       |none            |     0|acc_norm   |↑  |0.3883|±  |0.0296|
| - cmmlu_computer_science                     |      1|none            |     0|acc        |↑  |0.4755|±  |0.0351|
|                                              |       |none            |     0|acc_norm   |↑  |0.4755|±  |0.0351|
| - cmmlu_computer_security                    |      1|none            |     0|acc        |↑  |0.5848|±  |0.0378|
|                                              |       |none            |     0|acc_norm   |↑  |0.5848|±  |0.0378|
| - cmmlu_conceptual_physics                   |      1|none            |     0|acc        |↑  |0.4490|±  |0.0412|
|                                              |       |none            |     0|acc_norm   |↑  |0.4490|±  |0.0412|
| - cmmlu_construction_project_management      |      1|none            |     0|acc        |↑  |0.3741|±  |0.0412|
|                                              |       |none            |     0|acc_norm   |↑  |0.3741|±  |0.0412|
| - cmmlu_economics                            |      1|none            |     0|acc        |↑  |0.5220|±  |0.0397|
|                                              |       |none            |     0|acc_norm   |↑  |0.5220|±  |0.0397|
| - cmmlu_education                            |      1|none            |     0|acc        |↑  |0.5706|±  |0.0389|
|                                              |       |none            |     0|acc_norm   |↑  |0.5706|±  |0.0389|
| - cmmlu_electrical_engineering               |      1|none            |     0|acc        |↑  |0.4128|±  |0.0376|
|                                              |       |none            |     0|acc_norm   |↑  |0.4128|±  |0.0376|
| - cmmlu_elementary_chinese                   |      1|none            |     0|acc        |↑  |0.3373|±  |0.0298|
|                                              |       |none            |     0|acc_norm   |↑  |0.3373|±  |0.0298|
| - cmmlu_elementary_commonsense               |      1|none            |     0|acc        |↑  |0.3889|±  |0.0347|
|                                              |       |none            |     0|acc_norm   |↑  |0.3889|±  |0.0347|
| - cmmlu_elementary_information_and_technology|      1|none            |     0|acc        |↑  |0.6303|±  |0.0314|
|                                              |       |none            |     0|acc_norm   |↑  |0.6303|±  |0.0314|
| - cmmlu_elementary_mathematics               |      1|none            |     0|acc        |↑  |0.2739|±  |0.0295|
|                                              |       |none            |     0|acc_norm   |↑  |0.2739|±  |0.0295|
| - cmmlu_ethnology                            |      1|none            |     0|acc        |↑  |0.3630|±  |0.0415|
|                                              |       |none            |     0|acc_norm   |↑  |0.3630|±  |0.0415|
| - cmmlu_food_science                         |      1|none            |     0|acc        |↑  |0.4965|±  |0.0420|
|                                              |       |none            |     0|acc_norm   |↑  |0.4965|±  |0.0420|
| - cmmlu_genetics                             |      1|none            |     0|acc        |↑  |0.3750|±  |0.0366|
|                                              |       |none            |     0|acc_norm   |↑  |0.3750|±  |0.0366|
| - cmmlu_global_facts                         |      1|none            |     0|acc        |↑  |0.4698|±  |0.0410|
|                                              |       |none            |     0|acc_norm   |↑  |0.4698|±  |0.0410|
| - cmmlu_high_school_biology                  |      1|none            |     0|acc        |↑  |0.4083|±  |0.0379|
|                                              |       |none            |     0|acc_norm   |↑  |0.4083|±  |0.0379|
| - cmmlu_high_school_chemistry                |      1|none            |     0|acc        |↑  |0.2955|±  |0.0399|
|                                              |       |none            |     0|acc_norm   |↑  |0.2955|±  |0.0399|
| - cmmlu_high_school_geography                |      1|none            |     0|acc        |↑  |0.4661|±  |0.0461|
|                                              |       |none            |     0|acc_norm   |↑  |0.4661|±  |0.0461|
| - cmmlu_high_school_mathematics              |      1|none            |     0|acc        |↑  |0.2378|±  |0.0333|
|                                              |       |none            |     0|acc_norm   |↑  |0.2378|±  |0.0333|
| - cmmlu_high_school_physics                  |      1|none            |     0|acc        |↑  |0.3273|±  |0.0449|
|                                              |       |none            |     0|acc_norm   |↑  |0.3273|±  |0.0449|
| - cmmlu_high_school_politics                 |      1|none            |     0|acc        |↑  |0.4476|±  |0.0417|
|                                              |       |none            |     0|acc_norm   |↑  |0.4476|±  |0.0417|
| - cmmlu_human_sexuality                      |      1|none            |     0|acc        |↑  |0.5000|±  |0.0447|
|                                              |       |none            |     0|acc_norm   |↑  |0.5000|±  |0.0447|
| - cmmlu_international_law                    |      1|none            |     0|acc        |↑  |0.3892|±  |0.0359|
|                                              |       |none            |     0|acc_norm   |↑  |0.3892|±  |0.0359|
| - cmmlu_journalism                           |      1|none            |     0|acc        |↑  |0.4884|±  |0.0382|
|                                              |       |none            |     0|acc_norm   |↑  |0.4884|±  |0.0382|
| - cmmlu_jurisprudence                        |      1|none            |     0|acc        |↑  |0.4307|±  |0.0245|
|                                              |       |none            |     0|acc_norm   |↑  |0.4307|±  |0.0245|
| - cmmlu_legal_and_moral_basis                |      1|none            |     0|acc        |↑  |0.7196|±  |0.0308|
|                                              |       |none            |     0|acc_norm   |↑  |0.7196|±  |0.0308|
| - cmmlu_logical                              |      1|none            |     0|acc        |↑  |0.3740|±  |0.0438|
|                                              |       |none            |     0|acc_norm   |↑  |0.3740|±  |0.0438|
| - cmmlu_machine_learning                     |      1|none            |     0|acc        |↑  |0.4344|±  |0.0451|
|                                              |       |none            |     0|acc_norm   |↑  |0.4344|±  |0.0451|
| - cmmlu_management                           |      1|none            |     0|acc        |↑  |0.4905|±  |0.0346|
|                                              |       |none            |     0|acc_norm   |↑  |0.4905|±  |0.0346|
| - cmmlu_marketing                            |      1|none            |     0|acc        |↑  |0.5389|±  |0.0373|
|                                              |       |none            |     0|acc_norm   |↑  |0.5389|±  |0.0373|
| - cmmlu_marxist_theory                       |      1|none            |     0|acc        |↑  |0.5238|±  |0.0364|
|                                              |       |none            |     0|acc_norm   |↑  |0.5238|±  |0.0364|
| - cmmlu_modern_chinese                       |      1|none            |     0|acc        |↑  |0.2672|±  |0.0413|
|                                              |       |none            |     0|acc_norm   |↑  |0.2672|±  |0.0413|
| - cmmlu_nutrition                            |      1|none            |     0|acc        |↑  |0.4345|±  |0.0413|
|                                              |       |none            |     0|acc_norm   |↑  |0.4345|±  |0.0413|
| - cmmlu_philosophy                           |      1|none            |     0|acc        |↑  |0.5429|±  |0.0488|
|                                              |       |none            |     0|acc_norm   |↑  |0.5429|±  |0.0488|
| - cmmlu_professional_accounting              |      1|none            |     0|acc        |↑  |0.4457|±  |0.0377|
|                                              |       |none            |     0|acc_norm   |↑  |0.4457|±  |0.0377|
| - cmmlu_professional_law                     |      1|none            |     0|acc        |↑  |0.3555|±  |0.0330|
|                                              |       |none            |     0|acc_norm   |↑  |0.3555|±  |0.0330|
| - cmmlu_professional_medicine                |      1|none            |     0|acc        |↑  |0.3245|±  |0.0242|
|                                              |       |none            |     0|acc_norm   |↑  |0.3245|±  |0.0242|
| - cmmlu_professional_psychology              |      1|none            |     0|acc        |↑  |0.4741|±  |0.0329|
|                                              |       |none            |     0|acc_norm   |↑  |0.4741|±  |0.0329|
| - cmmlu_public_relations                     |      1|none            |     0|acc        |↑  |0.4425|±  |0.0378|
|                                              |       |none            |     0|acc_norm   |↑  |0.4425|±  |0.0378|
| - cmmlu_security_study                       |      1|none            |     0|acc        |↑  |0.4889|±  |0.0432|
|                                              |       |none            |     0|acc_norm   |↑  |0.4889|±  |0.0432|
| - cmmlu_sociology                            |      1|none            |     0|acc        |↑  |0.4823|±  |0.0333|
|                                              |       |none            |     0|acc_norm   |↑  |0.4823|±  |0.0333|
| - cmmlu_sports_science                       |      1|none            |     0|acc        |↑  |0.5091|±  |0.0390|
|                                              |       |none            |     0|acc_norm   |↑  |0.5091|±  |0.0390|
| - cmmlu_traditional_chinese_medicine         |      1|none            |     0|acc        |↑  |0.4108|±  |0.0363|
|                                              |       |none            |     0|acc_norm   |↑  |0.4108|±  |0.0363|
| - cmmlu_virology                             |      1|none            |     0|acc        |↑  |0.5030|±  |0.0386|
|                                              |       |none            |     0|acc_norm   |↑  |0.5030|±  |0.0386|
| - cmmlu_world_history                        |      1|none            |     0|acc        |↑  |0.5217|±  |0.0395|
|                                              |       |none            |     0|acc_norm   |↑  |0.5217|±  |0.0395|
| - cmmlu_world_religions                      |      1|none            |     0|acc        |↑  |0.5188|±  |0.0396|
|                                              |       |none            |     0|acc_norm   |↑  |0.5188|±  |0.0396|
|gsm8k                                         |      3|flexible-extract|     5|exact_match|↑  |0.2737|±  |0.0123|
|                                              |       |strict-match    |     5|exact_match|↑  |0.2714|±  |0.0122|
|humaneval                                     |      1|create_test     |     0|pass@1     |   |0.2744|±  |0.0349|
|piqa                                          |      1|none            |     0|acc        |↑  |0.7655|±  |0.0099|
|                                              |       |none            |     0|acc_norm   |↑  |0.7807|±  |0.0097|

|Groups|Version|Filter|n-shot| Metric |   |Value |   |Stderr|
|------|------:|------|------|--------|---|-----:|---|-----:|
|cmmlu |      1|none  |      |acc     |↑  |0.4302|±  |0.0045|
|      |       |none  |      |acc_norm|↑  |0.4302|±  |0.0045|

Completed Attn=sdpa
--------------------------------------------------------
Running Attention Sweep: Model=meta-llama/Llama-3.2-3B, Attn=flash_attention_2, Dtype=bfloat16
Completed Attn=flash_attention_2
=== Attention Sweep Job Completed ===
