=== Job Started ===
Node: c1100a-s5.ufhpc
MODEL: google/gemma-2-27b
MODE: precision
--------------------------------------------------------
Running Precision Sweep: Model=google/gemma-2-27b, Dtype=float32
hf ({'pretrained': 'google/gemma-2-27b', 'dtype': 'float32', 'parallelize': True}), gen_kwargs: ({'temperature': 0, 'do_sample': False}), limit: None, num_fewshot: None, batch_size: 1
|                    Tasks                     |Version|     Filter     |n-shot|  Metric   |   |Value |   |Stderr|
| - cmmlu_marketing                            |      1|none            |     0|acc        |↑  |0.7222|±  |0.0335|
|                                              |       |none            |     0|acc_norm   |↑  |0.7222|±  |0.0335|
| - cmmlu_marxist_theory                       |      1|none            |     0|acc        |↑  |0.6825|±  |0.0339|
|                                              |       |none            |     0|acc_norm   |↑  |0.6825|±  |0.0339|
| - cmmlu_modern_chinese                       |      1|none            |     0|acc        |↑  |0.4138|±  |0.0459|
|                                              |       |none            |     0|acc_norm   |↑  |0.4138|±  |0.0459|
| - cmmlu_nutrition                            |      1|none            |     0|acc        |↑  |0.6069|±  |0.0407|
|                                              |       |none            |     0|acc_norm   |↑  |0.6069|±  |0.0407|
| - cmmlu_philosophy                           |      1|none            |     0|acc        |↑  |0.6762|±  |0.0459|
|                                              |       |none            |     0|acc_norm   |↑  |0.6762|±  |0.0459|
| - cmmlu_professional_accounting              |      1|none            |     0|acc        |↑  |0.5943|±  |0.0372|
|                                              |       |none            |     0|acc_norm   |↑  |0.5943|±  |0.0372|
| - cmmlu_professional_law                     |      1|none            |     0|acc        |↑  |0.4597|±  |0.0344|
|                                              |       |none            |     0|acc_norm   |↑  |0.4597|±  |0.0344|
| - cmmlu_professional_medicine                |      1|none            |     0|acc        |↑  |0.4894|±  |0.0258|
|                                              |       |none            |     0|acc_norm   |↑  |0.4894|±  |0.0258|
| - cmmlu_professional_psychology              |      1|none            |     0|acc        |↑  |0.6897|±  |0.0304|
|                                              |       |none            |     0|acc_norm   |↑  |0.6897|±  |0.0304|
| - cmmlu_public_relations                     |      1|none            |     0|acc        |↑  |0.6379|±  |0.0365|
|                                              |       |none            |     0|acc_norm   |↑  |0.6379|±  |0.0365|
| - cmmlu_security_study                       |      1|none            |     0|acc        |↑  |0.7185|±  |0.0389|
|                                              |       |none            |     0|acc_norm   |↑  |0.7185|±  |0.0389|
| - cmmlu_sociology                            |      1|none            |     0|acc        |↑  |0.6195|±  |0.0324|
|                                              |       |none            |     0|acc_norm   |↑  |0.6195|±  |0.0324|
| - cmmlu_sports_science                       |      1|none            |     0|acc        |↑  |0.5939|±  |0.0383|
|                                              |       |none            |     0|acc_norm   |↑  |0.5939|±  |0.0383|
| - cmmlu_traditional_chinese_medicine         |      1|none            |     0|acc        |↑  |0.3676|±  |0.0355|
|                                              |       |none            |     0|acc_norm   |↑  |0.3676|±  |0.0355|
| - cmmlu_virology                             |      1|none            |     0|acc        |↑  |0.7515|±  |0.0333|
|                                              |       |none            |     0|acc_norm   |↑  |0.7515|±  |0.0333|
| - cmmlu_world_history                        |      1|none            |     0|acc        |↑  |0.7019|±  |0.0362|
|                                              |       |none            |     0|acc_norm   |↑  |0.7019|±  |0.0362|
| - cmmlu_world_religions                      |      1|none            |     0|acc        |↑  |0.6813|±  |0.0370|
|                                              |       |none            |     0|acc_norm   |↑  |0.6813|±  |0.0370|
|gsm8k                                         |      3|flexible-extract|     5|exact_match|↑  |0.7483|±  |0.0120|
|                                              |       |strict-match    |     5|exact_match|↑  |0.7445|±  |0.0120|
|humaneval                                     |      1|create_test     |     0|pass@1     |   |0.5000|±  |0.0392|
|piqa                                          |      1|none            |     0|acc        |↑  |0.8324|±  |0.0087|
|                                              |       |none            |     0|acc_norm   |↑  |0.8460|±  |0.0084|

|Groups|Version|Filter|n-shot| Metric |   |Value |   |Stderr|
|------|------:|------|------|--------|---|-----:|---|-----:|
|cmmlu |      1|none  |      |acc     |↑  |0.5944|±  |0.0044|
|      |       |none  |      |acc_norm|↑  |0.5944|±  |0.0044|

Completed Dtype=float32
--------------------------------------------------------
Running Precision Sweep: Model=google/gemma-2-27b, Dtype=float16
hf ({'pretrained': 'google/gemma-2-27b', 'dtype': 'float16', 'parallelize': True}), gen_kwargs: ({'temperature': 0, 'do_sample': False}), limit: None, num_fewshot: None, batch_size: 1
|                    Tasks                     |Version|     Filter     |n-shot|  Metric   |   |Value |   |Stderr|
|----------------------------------------------|------:|----------------|-----:|-----------|---|-----:|---|-----:|
|cmmlu                                         |      1|none            |      |acc        |↑  |0.2526|±  |0.0040|
|                                              |       |none            |      |acc_norm   |↑  |0.2526|±  |0.0040|
| - cmmlu_agronomy                             |      1|none            |     0|acc        |↑  |0.2426|±  |0.0331|
|                                              |       |none            |     0|acc_norm   |↑  |0.2426|±  |0.0331|
| - cmmlu_anatomy                              |      1|none            |     0|acc        |↑  |0.2568|±  |0.0360|
|                                              |       |none            |     0|acc_norm   |↑  |0.2568|±  |0.0360|
| - cmmlu_ancient_chinese                      |      1|none            |     0|acc        |↑  |0.2561|±  |0.0342|
|                                              |       |none            |     0|acc_norm   |↑  |0.2561|±  |0.0342|
| - cmmlu_arts                                 |      1|none            |     0|acc        |↑  |0.2562|±  |0.0346|
|                                              |       |none            |     0|acc_norm   |↑  |0.2562|±  |0.0346|
| - cmmlu_astronomy                            |      1|none            |     0|acc        |↑  |0.2485|±  |0.0337|
|                                              |       |none            |     0|acc_norm   |↑  |0.2485|±  |0.0337|
| - cmmlu_business_ethics                      |      1|none            |     0|acc        |↑  |0.2488|±  |0.0300|
|                                              |       |none            |     0|acc_norm   |↑  |0.2488|±  |0.0300|
| - cmmlu_chinese_civil_service_exam           |      1|none            |     0|acc        |↑  |0.2562|±  |0.0346|
|                                              |       |none            |     0|acc_norm   |↑  |0.2562|±  |0.0346|
| - cmmlu_chinese_driving_rule                 |      1|none            |     0|acc        |↑  |0.2519|±  |0.0381|
|                                              |       |none            |     0|acc_norm   |↑  |0.2519|±  |0.0381|
| - cmmlu_chinese_food_culture                 |      1|none            |     0|acc        |↑  |0.2500|±  |0.0373|
|                                              |       |none            |     0|acc_norm   |↑  |0.2500|±  |0.0373|
| - cmmlu_chinese_foreign_policy               |      1|none            |     0|acc        |↑  |0.2523|±  |0.0422|
|                                              |       |none            |     0|acc_norm   |↑  |0.2523|±  |0.0422|
| - cmmlu_chinese_history                      |      1|none            |     0|acc        |↑  |0.2508|±  |0.0242|
|                                              |       |none            |     0|acc_norm   |↑  |0.2508|±  |0.0242|
| - cmmlu_chinese_literature                   |      1|none            |     0|acc        |↑  |0.2549|±  |0.0306|
|                                              |       |none            |     0|acc_norm   |↑  |0.2549|±  |0.0306|
| - cmmlu_chinese_teacher_qualification        |      1|none            |     0|acc        |↑  |0.2514|±  |0.0325|
|                                              |       |none            |     0|acc_norm   |↑  |0.2514|±  |0.0325|
| - cmmlu_clinical_knowledge                   |      1|none            |     0|acc        |↑  |0.2532|±  |0.0283|
|                                              |       |none            |     0|acc_norm   |↑  |0.2532|±  |0.0283|
| - cmmlu_college_actuarial_science            |      1|none            |     0|acc        |↑  |0.2453|±  |0.0420|
|                                              |       |none            |     0|acc_norm   |↑  |0.2453|±  |0.0420|
| - cmmlu_college_education                    |      1|none            |     0|acc        |↑  |0.3178|±  |0.0452|
|                                              |       |none            |     0|acc_norm   |↑  |0.3178|±  |0.0452|
| - cmmlu_college_engineering_hydrology        |      1|none            |     0|acc        |↑  |0.3019|±  |0.0448|
|                                              |       |none            |     0|acc_norm   |↑  |0.3019|±  |0.0448|
| - cmmlu_college_law                          |      1|none            |     0|acc        |↑  |0.2130|±  |0.0396|
|                                              |       |none            |     0|acc_norm   |↑  |0.2130|±  |0.0396|
| - cmmlu_college_mathematics                  |      1|none            |     0|acc        |↑  |0.2190|±  |0.0406|
|                                              |       |none            |     0|acc_norm   |↑  |0.2190|±  |0.0406|
| - cmmlu_college_medical_statistics           |      1|none            |     0|acc        |↑  |0.2547|±  |0.0425|
|                                              |       |none            |     0|acc_norm   |↑  |0.2547|±  |0.0425|
| - cmmlu_college_medicine                     |      1|none            |     0|acc        |↑  |0.2418|±  |0.0260|
|                                              |       |none            |     0|acc_norm   |↑  |0.2418|±  |0.0260|
| - cmmlu_computer_science                     |      1|none            |     0|acc        |↑  |0.2549|±  |0.0306|
|                                              |       |none            |     0|acc_norm   |↑  |0.2549|±  |0.0306|
| - cmmlu_computer_security                    |      1|none            |     0|acc        |↑  |0.2515|±  |0.0333|
|                                              |       |none            |     0|acc_norm   |↑  |0.2515|±  |0.0333|
| - cmmlu_conceptual_physics                   |      1|none            |     0|acc        |↑  |0.2517|±  |0.0359|
|                                              |       |none            |     0|acc_norm   |↑  |0.2517|±  |0.0359|
| - cmmlu_construction_project_management      |      1|none            |     0|acc        |↑  |0.2446|±  |0.0366|
|                                              |       |none            |     0|acc_norm   |↑  |0.2446|±  |0.0366|
| - cmmlu_economics                            |      1|none            |     0|acc        |↑  |0.2453|±  |0.0342|
|                                              |       |none            |     0|acc_norm   |↑  |0.2453|±  |0.0342|
| - cmmlu_education                            |      1|none            |     0|acc        |↑  |0.2515|±  |0.0341|
|                                              |       |none            |     0|acc_norm   |↑  |0.2515|±  |0.0341|
| - cmmlu_electrical_engineering               |      1|none            |     0|acc        |↑  |0.2500|±  |0.0331|
|                                              |       |none            |     0|acc_norm   |↑  |0.2500|±  |0.0331|
| - cmmlu_elementary_chinese                   |      1|none            |     0|acc        |↑  |0.2817|±  |0.0284|
|                                              |       |none            |     0|acc_norm   |↑  |0.2817|±  |0.0284|
| - cmmlu_elementary_commonsense               |      1|none            |     0|acc        |↑  |0.2424|±  |0.0305|
|                                              |       |none            |     0|acc_norm   |↑  |0.2424|±  |0.0305|
| - cmmlu_elementary_information_and_technology|      1|none            |     0|acc        |↑  |0.2731|±  |0.0289|
|                                              |       |none            |     0|acc_norm   |↑  |0.2731|±  |0.0289|
| - cmmlu_elementary_mathematics               |      1|none            |     0|acc        |↑  |0.2783|±  |0.0296|
|                                              |       |none            |     0|acc_norm   |↑  |0.2783|±  |0.0296|
| - cmmlu_ethnology                            |      1|none            |     0|acc        |↑  |0.2519|±  |0.0375|
|                                              |       |none            |     0|acc_norm   |↑  |0.2519|±  |0.0375|
| - cmmlu_food_science                         |      1|none            |     0|acc        |↑  |0.2517|±  |0.0364|
|                                              |       |none            |     0|acc_norm   |↑  |0.2517|±  |0.0364|
| - cmmlu_genetics                             |      1|none            |     0|acc        |↑  |0.2500|±  |0.0327|
|                                              |       |none            |     0|acc_norm   |↑  |0.2500|±  |0.0327|
| - cmmlu_global_facts                         |      1|none            |     0|acc        |↑  |0.2483|±  |0.0355|
|                                              |       |none            |     0|acc_norm   |↑  |0.2483|±  |0.0355|
| - cmmlu_high_school_biology                  |      1|none            |     0|acc        |↑  |0.2485|±  |0.0333|
|                                              |       |none            |     0|acc_norm   |↑  |0.2485|±  |0.0333|
| - cmmlu_high_school_chemistry                |      1|none            |     0|acc        |↑  |0.2500|±  |0.0378|
|                                              |       |none            |     0|acc_norm   |↑  |0.2500|±  |0.0378|
| - cmmlu_high_school_geography                |      1|none            |     0|acc        |↑  |0.2542|±  |0.0403|
|                                              |       |none            |     0|acc_norm   |↑  |0.2542|±  |0.0403|
| - cmmlu_high_school_mathematics              |      1|none            |     0|acc        |↑  |0.2500|±  |0.0339|
|                                              |       |none            |     0|acc_norm   |↑  |0.2500|±  |0.0339|
| - cmmlu_high_school_physics                  |      1|none            |     0|acc        |↑  |0.2545|±  |0.0417|
|                                              |       |none            |     0|acc_norm   |↑  |0.2545|±  |0.0417|
| - cmmlu_high_school_politics                 |      1|none            |     0|acc        |↑  |0.2517|±  |0.0364|
|                                              |       |none            |     0|acc_norm   |↑  |0.2517|±  |0.0364|
| - cmmlu_human_sexuality                      |      1|none            |     0|acc        |↑  |0.2540|±  |0.0389|
|                                              |       |none            |     0|acc_norm   |↑  |0.2540|±  |0.0389|
| - cmmlu_international_law                    |      1|none            |     0|acc        |↑  |0.2486|±  |0.0319|
|                                              |       |none            |     0|acc_norm   |↑  |0.2486|±  |0.0319|
| - cmmlu_journalism                           |      1|none            |     0|acc        |↑  |0.2500|±  |0.0331|
|                                              |       |none            |     0|acc_norm   |↑  |0.2500|±  |0.0331|
| - cmmlu_jurisprudence                        |      1|none            |     0|acc        |↑  |0.2506|±  |0.0214|
|                                              |       |none            |     0|acc_norm   |↑  |0.2506|±  |0.0214|
| - cmmlu_legal_and_moral_basis                |      1|none            |     0|acc        |↑  |0.2523|±  |0.0298|
|                                              |       |none            |     0|acc_norm   |↑  |0.2523|±  |0.0298|
| - cmmlu_logical                              |      1|none            |     0|acc        |↑  |0.2520|±  |0.0393|
|                                              |       |none            |     0|acc_norm   |↑  |0.2520|±  |0.0393|
| - cmmlu_machine_learning                     |      1|none            |     0|acc        |↑  |0.2541|±  |0.0396|
|                                              |       |none            |     0|acc_norm   |↑  |0.2541|±  |0.0396|
| - cmmlu_management                           |      1|none            |     0|acc        |↑  |0.2476|±  |0.0299|
|                                              |       |none            |     0|acc_norm   |↑  |0.2476|±  |0.0299|
| - cmmlu_marketing                            |      1|none            |     0|acc        |↑  |0.2500|±  |0.0324|
|                                              |       |none            |     0|acc_norm   |↑  |0.2500|±  |0.0324|
| - cmmlu_marxist_theory                       |      1|none            |     0|acc        |↑  |0.2487|±  |0.0315|
|                                              |       |none            |     0|acc_norm   |↑  |0.2487|±  |0.0315|
| - cmmlu_modern_chinese                       |      1|none            |     0|acc        |↑  |0.2500|±  |0.0404|
|                                              |       |none            |     0|acc_norm   |↑  |0.2500|±  |0.0404|
| - cmmlu_nutrition                            |      1|none            |     0|acc        |↑  |0.2552|±  |0.0363|
|                                              |       |none            |     0|acc_norm   |↑  |0.2552|±  |0.0363|
| - cmmlu_philosophy                           |      1|none            |     0|acc        |↑  |0.2476|±  |0.0423|
|                                              |       |none            |     0|acc_norm   |↑  |0.2476|±  |0.0423|
| - cmmlu_professional_accounting              |      1|none            |     0|acc        |↑  |0.2514|±  |0.0329|
|                                              |       |none            |     0|acc_norm   |↑  |0.2514|±  |0.0329|
| - cmmlu_professional_law                     |      1|none            |     0|acc        |↑  |0.2512|±  |0.0299|
|                                              |       |none            |     0|acc_norm   |↑  |0.2512|±  |0.0299|
| - cmmlu_professional_medicine                |      1|none            |     0|acc        |↑  |0.2500|±  |0.0224|
|                                              |       |none            |     0|acc_norm   |↑  |0.2500|±  |0.0224|
| - cmmlu_professional_psychology              |      1|none            |     0|acc        |↑  |0.2500|±  |0.0285|
|                                              |       |none            |     0|acc_norm   |↑  |0.2500|±  |0.0285|
| - cmmlu_public_relations                     |      1|none            |     0|acc        |↑  |0.2529|±  |0.0330|
|                                              |       |none            |     0|acc_norm   |↑  |0.2529|±  |0.0330|
| - cmmlu_security_study                       |      1|none            |     0|acc        |↑  |0.2519|±  |0.0375|
|                                              |       |none            |     0|acc_norm   |↑  |0.2519|±  |0.0375|
| - cmmlu_sociology                            |      1|none            |     0|acc        |↑  |0.2522|±  |0.0290|
|                                              |       |none            |     0|acc_norm   |↑  |0.2522|±  |0.0290|
| - cmmlu_sports_science                       |      1|none            |     0|acc        |↑  |0.2485|±  |0.0337|
|                                              |       |none            |     0|acc_norm   |↑  |0.2485|±  |0.0337|
| - cmmlu_traditional_chinese_medicine         |      1|none            |     0|acc        |↑  |0.2486|±  |0.0319|
|                                              |       |none            |     0|acc_norm   |↑  |0.2486|±  |0.0319|
| - cmmlu_virology                             |      1|none            |     0|acc        |↑  |0.2485|±  |0.0333|
|                                              |       |none            |     0|acc_norm   |↑  |0.2485|±  |0.0333|
| - cmmlu_world_history                        |      1|none            |     0|acc        |↑  |0.2422|±  |0.0339|
|                                              |       |none            |     0|acc_norm   |↑  |0.2422|±  |0.0339|
| - cmmlu_world_religions                      |      1|none            |     0|acc        |↑  |0.2562|±  |0.0346|
|                                              |       |none            |     0|acc_norm   |↑  |0.2562|±  |0.0346|
|gsm8k                                         |      3|flexible-extract|     5|exact_match|↑  |0.0000|±  |0.0000|
|                                              |       |strict-match    |     5|exact_match|↑  |0.0000|±  |0.0000|
|humaneval                                     |      1|create_test     |     0|pass@1     |   |0.0000|±  |0.0000|
|piqa                                          |      1|none            |     0|acc        |↑  |0.4951|±  |0.0117|
|                                              |       |none            |     0|acc_norm   |↑  |0.4951|±  |0.0117|

|Groups|Version|Filter|n-shot| Metric |   |Value |   |Stderr|
|------|------:|------|------|--------|---|-----:|---|-----:|
|cmmlu |      1|none  |      |acc     |↑  |0.2526|±  | 0.004|
|      |       |none  |      |acc_norm|↑  |0.2526|±  | 0.004|

Completed Dtype=float16
--------------------------------------------------------
Running Precision Sweep: Model=google/gemma-2-27b, Dtype=bfloat16
hf ({'pretrained': 'google/gemma-2-27b', 'dtype': 'bfloat16', 'parallelize': True}), gen_kwargs: ({'temperature': 0, 'do_sample': False}), limit: None, num_fewshot: None, batch_size: 1
|                    Tasks                     |Version|     Filter     |n-shot|  Metric   |   |Value |   |Stderr|
|----------------------------------------------|------:|----------------|-----:|-----------|---|-----:|---|-----:|
|cmmlu                                         |      1|none            |      |acc        |↑  |0.5915|±  |0.0044|
|                                              |       |none            |      |acc_norm   |↑  |0.5915|±  |0.0044|
| - cmmlu_agronomy                             |      1|none            |     0|acc        |↑  |0.6331|±  |0.0372|
|                                              |       |none            |     0|acc_norm   |↑  |0.6331|±  |0.0372|
| - cmmlu_anatomy                              |      1|none            |     0|acc        |↑  |0.4324|±  |0.0409|
|                                              |       |none            |     0|acc_norm   |↑  |0.4324|±  |0.0409|
| - cmmlu_ancient_chinese                      |      1|none            |     0|acc        |↑  |0.3293|±  |0.0368|
|                                              |       |none            |     0|acc_norm   |↑  |0.3293|±  |0.0368|
| - cmmlu_arts                                 |      1|none            |     0|acc        |↑  |0.7000|±  |0.0363|
|                                              |       |none            |     0|acc_norm   |↑  |0.7000|±  |0.0363|
| - cmmlu_astronomy                            |      1|none            |     0|acc        |↑  |0.4727|±  |0.0390|
|                                              |       |none            |     0|acc_norm   |↑  |0.4727|±  |0.0390|
| - cmmlu_business_ethics                      |      1|none            |     0|acc        |↑  |0.6220|±  |0.0336|
|                                              |       |none            |     0|acc_norm   |↑  |0.6220|±  |0.0336|
| - cmmlu_chinese_civil_service_exam           |      1|none            |     0|acc        |↑  |0.5437|±  |0.0395|
|                                              |       |none            |     0|acc_norm   |↑  |0.5437|±  |0.0395|
| - cmmlu_chinese_driving_rule                 |      1|none            |     0|acc        |↑  |0.7099|±  |0.0398|
|                                              |       |none            |     0|acc_norm   |↑  |0.7099|±  |0.0398|
